filename,category,people,job_title,media_personality
274.txt,sport,Rafael Benitez,Liverpool boss,Other
274.txt,sport,Fernando Morientes,Real Madrid striker,Other
270.txt,sport,Gordon Strachan,Former Southampton manager,Other
270.txt,sport,Milan Mandaric,Pompey chairman,Other
270.txt,sport,Harry Redknapp,Former Portsmouth manager,Other
270.txt,sport,Terry Brady,Club director,TV/Film Personality
270.txt,sport,Velimir Zajec,Executive director,TV/Film Personality
270.txt,sport,Joe Jordan,Coach,Other
502.txt,sport,Claude Eerdekens,Belgian sports minister,Politician
502.txt,sport,Svetlana Kuznetsova,US Open champion,Other
502.txt,sport,Justine Henin-Hardenne,Belgian tennis player,Other
502.txt,sport,Nathalie Dechy,French tennis player,Other
502.txt,sport,Elena Dementieva,Russian tennis player,Other
264.txt,sport,David O'Leary,Aston Villa boss,Other
264.txt,sport,Doug Ellis,Villa chairman,Other
264.txt,sport,Roy Aitken,Right-hand man of David O'Leary,Other
264.txt,sport,Steve McGregor,Right-hand man of David O'Leary,Other
264.txt,sport,Olof Mellberg,Aston Villa skipper,Other
099.txt,sport,Walter Smith,Scotland manager,Other
099.txt,sport,Howard Wells,Chief executive of the Northern Irish FA,Other
072.txt,sport,Lord Coe,London's 2012 Olympic bid chairman,Other
072.txt,sport,Kelly Holmes,Former hurdler,Other
072.txt,sport,Alan Pascoe,Former sprinter,Other
072.txt,sport,Frankie Fredericks,"Former sprinter, IOC member",Other
072.txt,sport,Tanni Grey Thompson,London Marathon wheelchair race winner,Other
066.txt,sport,Kelly Holmes,Olympic gold medalist,Other
066.txt,sport,Paula Radcliffe,Marathon world record holder,Other
066.txt,sport,Maria Mutola,Rival of Kelly Holmes,Other
066.txt,sport,Darren Campbell,Sprinter,Other
066.txt,sport,Jason Gardener,Sprinter,Other
066.txt,sport,Marlon Devonish,Sprinter,Other
066.txt,sport,Mark Lewis-Francis,Sprinter,Other
066.txt,sport,Kelly Sotherton,Heptathlete,Other
066.txt,sport,Denise Lewis,Former Olympic champion,Other
066.txt,sport,Steve Backley,Retired javelin thrower,Other
066.txt,sport,Dean Macey,Decathlete,Other
066.txt,sport,Abi Oyepitan,Sprinter,Other
066.txt,sport,Chris Tomlinson,Long jumper,Other
066.txt,sport,Kostas Kenteris,Greek sprinter,Other
066.txt,sport,Katerina Thanou,Greek sprinter,Other
066.txt,sport,Adrian Annus,Hammer thrower,Other
066.txt,sport,Robert Fazelas,Discus thrower,Other
066.txt,sport,Irina Korzhanenko,Shot putter,Other
066.txt,sport,Dwain Chambers,Sprinter,Other
066.txt,sport,Kelli White,Sprinter,Other
066.txt,sport,Jerome Young,Sprinter,Other
066.txt,sport,Yelena Isinbayeva,Pole vaulter,Other
066.txt,sport,Svetlana Feofanova,Pole vaulter,Other
066.txt,sport,Hicham El Guerrouj,Middle-distance runner,Other
066.txt,sport,Evans Rutto,Kenyan marathon runner,Other
066.txt,sport,Margaret Okayo,Kenyan marathon runner,Other
106.txt,sport,Matt Holland,footballer,Other
106.txt,sport,Chris Riggott,footballer,Other
106.txt,sport,Shaun Bartlett,footballer,Other
106.txt,sport,Danny Graham,footballer,Other
106.txt,sport,Franck Queudrue,footballer,Other
106.txt,sport,Hermann Hreidarsson,footballer,Other
106.txt,sport,Szilard Nemeth,footballer,Other
106.txt,sport,Dean Kiely,footballer,Other
106.txt,sport,Jimmy Floyd Hasselbaink,footballer,Other
106.txt,sport,Gareth Southgate,footballer,Other
112.txt,sport,Steven Gerrard,Footballer,Other
112.txt,sport,Rick Parry,Chief Executive of Liverpool FC,Other
112.txt,sport,Rafael Benitez,Football Manager,Other
112.txt,sport,Alan Hansen,BBC Sport Pundit,Other
304.txt,sport,Sonny Parker,Wales centre,Other
304.txt,sport,Ryan Jones,Wales number eight,Other
304.txt,sport,Tom Shanklin,Centre,Other
304.txt,sport,Colin Charvis,Flanker,Other
304.txt,sport,Mike Ruddock,Wales coach,Other
304.txt,sport,Gavin Henson,Centre/First-choice kicker,Other
304.txt,sport,Stephen Jones,First-choice kicker,Other
462.txt,sport,Martina Navratilova,Tennis player,Other
476.txt,sport,Tim Henman,British number one tennis player,Other
476.txt,sport,Greg Rusedski,British number two tennis player,Other
476.txt,sport,Andy Roddick,American tennis player,Other
476.txt,sport,Lleyton Hewitt,Australian tennis player,Other
476.txt,sport,Roger Federer,Swiss tennis player,Other
476.txt,sport,Lindsay Davenport,American tennis player,Other
476.txt,sport,Conchita Martinez,Spanish tennis player,Other
476.txt,sport,Fabrice Santoro,French tennis player,Other
476.txt,sport,Andre Agassi,American tennis player,Other
476.txt,sport,Marat Safin,Russian tennis player,Other
476.txt,sport,Venus Williams,American tennis player,Other
476.txt,sport,Serena Williams,American tennis player,Other
476.txt,sport,Amelie Mauresmo,French tennis player,Other
476.txt,sport,Maria Sharapova,Russian tennis player,Other
476.txt,sport,Svetlana Kuznetsova,Russian tennis player,Other
310.txt,sport,Mike Ruddock,Wales coach,Other
310.txt,sport,Kevin Morgan,Newport-Gwent Dragons rugby player,Other
310.txt,sport,Ryan Jones,Neath-Swansea Ospreys rugby player,Other
310.txt,sport,Jonathan Thomas,Rugby player,Other
310.txt,sport,Rhys Williams,Rugby player,Other
310.txt,sport,Graham Henry,Former Wales coach,Other
311.txt,sport,Eddie O'Sullivan,Ireland's coach,Other
311.txt,sport,Matt Williams,Scotland's coach,Other
311.txt,sport,Ronan O'Gara,Ireland's rugby player,Other
311.txt,sport,Denis Hickie,Ireland's rugby player,Other
311.txt,sport,John Hayes,Ireland's rugby player,Other
311.txt,sport,Gavin Duffy,Ireland's rugby player,Other
311.txt,sport,Hugo Southwell,Scotland's rugby player,Other
311.txt,sport,Malcolm O'Kelly,Ireland's rugby player,Other
311.txt,sport,Paul O'Connell,Ireland's rugby player,Other
311.txt,sport,Jon Petrie,Scotland's rugby player,Other
305.txt,sport,John Kirwan,Italy coach,Other
305.txt,sport,Alessandro Troncon,scrum-half,Other
305.txt,sport,Luciano Orquera,fly-half,Other
463.txt,sport,Gael Monfils,Tennis player,Other
463.txt,sport,Gaston Gaudio,Tennis player,Other
463.txt,sport,Fabrice Santoro,Tennis player,Other
463.txt,sport,Thomas Johansson,Tennis player,Other
463.txt,sport,Mikhail Youzhny,Tennis player,Other
463.txt,sport,Rafael Nadal,Tennis player,Other
463.txt,sport,Roger Federer,Tennis player,Other
463.txt,sport,Greg Rusedski,Tennis player,Other
339.txt,sport,Brian O'Driscoll,Ireland's Six Nations captain,Other
339.txt,sport,Fabien Pelous,France's Six Nations captain,Other
339.txt,sport,Gordon Bullock,Scotland's Six Nations captain,Other
339.txt,sport,Marco Bortolami,Italy's Six Nations captain,Other
339.txt,sport,Sir Clive Woodward,Coach of the Northern Hemisphere team,Other
339.txt,sport,Rod Macqueen,Coach of the Southern Hemisphere team,Other
113.txt,sport,Shaun Wright-Phillips,footballer,Other
113.txt,sport,Sven-Goran Eriksson,England coach,Other
113.txt,sport,Wes Brown,footballer,Other
113.txt,sport,Jamie Carragher,footballer,Other
113.txt,sport,Andy Johnson,footballer,Other
113.txt,sport,Stewart Downing,footballer,Other
107.txt,sport,Alan Archibald,Footballer,Other
107.txt,sport,James Grady,Footballer,Other
107.txt,sport,Richie Byrne,Footballer,Other
107.txt,sport,Stevie Crawford,Footballer,Other
107.txt,sport,Tony Bullock,Footballer,Other
107.txt,sport,Noel Whelan,Footballer,Other
107.txt,sport,Jamie Winter,Footballer,Other
107.txt,sport,Barry Robson,Footballer,Other
107.txt,sport,Russell Anderson,Footballer,Other
107.txt,sport,Jason Scotland,Footballer,Other
107.txt,sport,Ryan Esson,Footballer,Other
067.txt,sport,Mark Lewis-Francis,Olympic athlete,Other
067.txt,sport,Maurice Greene,Olympic athlete,Other
067.txt,sport,Jason Gardener,Olympic athlete,Other
073.txt,sport,Jade Johnson,Long jumper,Other
098.txt,sport,Cristiano Ronaldo,Manchester United winger,Other
265.txt,sport,Jesper Gronkjaer,winger,Other
265.txt,sport,Toni Munoz,Atletico sporting director,TV/Film Personality
265.txt,sport,Steve Bruce,Birmingham City boss,Other
271.txt,sport,Thierry Henry,Arsenal football player,Other
271.txt,sport,Ronaldinho,Barcelona football player,Other
271.txt,sport,Andriy Shevchenko,AC Milan football player,Other
271.txt,sport,Mia Hamm,Retired United States football player,Other
271.txt,sport,Birgit Prinz,German football player,Other
271.txt,sport,Marta,Brazilian football player,Other
259.txt,sport,Rafael Benitez,Liverpool manager,Other
259.txt,sport,Jerzy Dudek,Goalkeeper,Other
259.txt,sport,Lomana LuaLua,Footballer,Other
259.txt,sport,Steven Gerrard,Footballer,Other
259.txt,sport,Matthew Taylor,Footballer,Other
267.txt,sport,John Robertson,Hearts manager,Other
501.txt,sport,Ana Ivanovic,Tennis player,Other
501.txt,sport,Melinda Czink,Tennis player,Other
501.txt,sport,Katarina Srebotnik,Tennis player,Other
501.txt,sport,Iveta Benesova,Tennis player,Other
273.txt,sport,Robbie Savage,Wales star footballer,TV/Film Personality
273.txt,sport,Karen Brady,Managing director of Birmingham,TV/Film Personality
059.txt,sport,Sarah Claxton,Athlete,Other
059.txt,sport,Diane Allahgreen,Athlete,Other
059.txt,sport,Allan Scott,Athlete,Other
059.txt,sport,Phillips Idowu,Athlete,Other
059.txt,sport,Kelly Sotherton,Athlete,Other
059.txt,sport,Carolina Kluft,Athlete,Other
059.txt,sport,Jason Gardener,Athlete,Other
059.txt,sport,Jeanette Kwayke,Athlete,Other
059.txt,sport,Joice Maduaka,Athlete,Other
059.txt,sport,Janine Whitlock,Athlete,Other
059.txt,sport,Mark Findlay,Athlete,Other
059.txt,sport,Rabah Yusuf,Athlete,Other
065.txt,sport,Paula Radcliffe,marathon runner,Other
065.txt,sport,David Bedford,race director,TV/Film Personality
071.txt,sport,Chris Tomlinson,Long jumper,Other
071.txt,sport,Mark Lewis-Francis,Sprinter,Other
071.txt,sport,Peter Stanley,Coach,Other
071.txt,sport,Jason Gardener,Sprinter,Other
071.txt,sport,Savante Stringfellow,World indoor champion,Other
139.txt,sport,David James,goalkeeper for Manchester City,Other
139.txt,sport,Damien Duff,player for Chelsea,Other
139.txt,sport,Jiri Jarosik,player for Chelsea,Other
139.txt,sport,Mateja Kezman,player for Chelsea,Other
139.txt,sport,Paul Bosvelt,player for Manchester City,Other
139.txt,sport,William Gallas,player for Chelsea,Other
139.txt,sport,Robbie Fowler,player for Manchester City,Other
139.txt,sport,Frank Lampard,player for Chelsea,Other
139.txt,sport,Shaun Wright-Phillips,player for Manchester City,Other
139.txt,sport,Sven-Goran Eriksson,England national team manager,Other
139.txt,sport,John Terry,player for Chelsea,Other
139.txt,sport,Eidur Gudjohnsen,player for Chelsea,Other
139.txt,sport,Petr Cech,goalkeeper for Chelsea,Other
139.txt,sport,Richard Dunne,player for Manchester City,Other
105.txt,sport,Kieron Dyer,Footballer,Other
105.txt,sport,Lee Bowyer,Footballer,Other
105.txt,sport,Stelios Giannakopoulos,Footballer,Other
105.txt,sport,Alan Shearer,Footballer,Other
105.txt,sport,Jay-Jay Okocha,Footballer,Other
105.txt,sport,Kevin Davies,Footballer,Other
105.txt,sport,Gary Speed,Footballer,Other
105.txt,sport,Sam Allardyce,Football manager,Other
105.txt,sport,Graeme Souness,Football manager,Other
313.txt,sport,Julian White,prop for England and Leicester,Other
475.txt,sport,Andre Agassi,Tennis player,Other
475.txt,sport,Andy Roddick,Tennis player,Other
307.txt,sport,Mike Ruddock,Wales coach,Other
307.txt,sport,Danny Grewcock,England lock,Other
307.txt,sport,Dwayne Peel,Rugby player,Other
307.txt,sport,Gareth Thomas,Wales captain,Other
307.txt,sport,Jason Robinson,England captain,Other
307.txt,sport,Gavin Henson,Rugby player,Other
307.txt,sport,Stephen Jones,Rugby player,Other
312.txt,sport,Jonathan Thomas,Rugby player,Other
312.txt,sport,Tom Shanklin,Rugby player,Other
312.txt,sport,Martyn Williams,Rugby player,Other
312.txt,sport,Luciano Orquera,Rugby player,Other
312.txt,sport,Brent Cockbain,Rugby player,Other
312.txt,sport,Shane Williams,Rugby player,Other
312.txt,sport,Robert Sidoli,Rugby player,Other
312.txt,sport,Stephen Jones,Rugby player,Other
312.txt,sport,Michael Owen,Rugby player,Other
312.txt,sport,Andrea Masi,Rugby player,Other
312.txt,sport,Aaron Persico,Rugby player,Other
312.txt,sport,Gavin Henson,Rugby player,Other
312.txt,sport,Hal Luscombe,Rugby player,Other
312.txt,sport,Roland de Marigny,Rugby player,Other
312.txt,sport,Ludovico Nitoglia,Rugby player,Other
312.txt,sport,Mauro Bergamasco,Rugby player,Other
312.txt,sport,Gareth Thomas,Rugby player,Other
312.txt,sport,Kevin Morgan,Rugby player,Other
312.txt,sport,Ceri Sweeney,Rugby player,Other
448.txt,sport,Svetlana Kuznetsova,US Open champion,Other
448.txt,sport,Claude Eerdekens,Belgian sports minister,Politician
448.txt,sport,Shamil Tarpishchev,Russian tennis chief,Other
104.txt,sport,John Arne Riise,Footballer,Other
104.txt,sport,Steven Gerrard,Footballer,Other
104.txt,sport,Jose Mourinho,Football manager,Other
104.txt,sport,Didier Drogba,Footballer,Other
104.txt,sport,Mateja Kezman,Footballer,Other
104.txt,sport,Antonio Nunez,Footballer,Other
110.txt,sport,Peter Kenyon,Chelsea chief executive,Other
110.txt,sport,Arjen Robben,Dutch footballer,Other
110.txt,sport,Jean Pierre Meersseman,Chiropractor,Other
070.txt,sport,Yelena Isinbayeva,pole vaulter,Other
070.txt,sport,Kelly Holmes,athlete,Other
070.txt,sport,Agnes Samaria,athlete,Other
070.txt,sport,Jason Gardener,athlete,Other
070.txt,sport,Mark Lewis-Francis,athlete,Other
070.txt,sport,Ronald Pognon,athlete,Other
070.txt,sport,Sarah Claxton,athlete,Other
070.txt,sport,Melanie Purkiss,athlete,Other
070.txt,sport,Kim Wall,athlete,Other
070.txt,sport,Lee McConnell,athlete,Other
070.txt,sport,Meseret Defar,athlete,Other
070.txt,sport,Heather Hennigar,athlete,Other
070.txt,sport,Jo Pavey,athlete,Other
070.txt,sport,Bernard Lagat,athlete,Other
070.txt,sport,Kenenisa Bekele,athlete,Other
070.txt,sport,Markos Geneti,athlete,Other
064.txt,sport,James McIlroy,Runner,Other
064.txt,sport,Ricky Simms,Manager,Other
064.txt,sport,Wolfram Mulle,Runner,Other
272.txt,sport,Fernando Morientes,Real Madrid striker,Other
272.txt,sport,Rafa Benitez,Liverpool manager,Other
272.txt,sport,Nicolas Anelka,Football player,Other
266.txt,sport,Fernando Morientes,Real Madrid striker,Other
266.txt,sport,Rafael Benitez,Liverpool boss,Other
266.txt,sport,Raul,Real Madrid striker,Other
266.txt,sport,Ronaldo,Real Madrid striker,Other
266.txt,sport,Michael Owen,Real Madrid striker,Other
266.txt,sport,Djibril Cisse,Liverpool forward,Other
266.txt,sport,Adriano,Inter Milan striker,Other
500.txt,sport,Tim Henman,retired from Great Britain's Davis Cup team,Other
500.txt,sport,Jeremy Bates,Great Britain captain,Other
299.txt,sport,Andy Robinson,England coach,Other
299.txt,sport,Lewis Moody,Rugby player,Other
299.txt,sport,Martin Corry,Rugby player,Other
299.txt,sport,Mathew Tait,Rugby player,Other
299.txt,sport,Jamie Noon,Rugby player,Other
299.txt,sport,Olly Barkley,Rugby player,Other
299.txt,sport,Gavin Henson,Rugby player,Other
299.txt,sport,Michael Owen,Rugby player,Other
299.txt,sport,Chris Jones,Rugby player,Other
299.txt,sport,Andy Hazell,Rugby player,Other
299.txt,sport,Ben Kay,Rugby player,Other
201.txt,sport,Arsene Wenger,Arsenal boss,Other
201.txt,sport,Adrian Mutu,striker,Other
215.txt,sport,Kalusha Bwalya,Zambia's technical director,TV/Film Personality
229.txt,sport,Steve McClaren,Middlesbrough boss,Other
229.txt,sport,Stewart Downing,Winger,Other
229.txt,sport,Jimmy Floyd Hasselbaink,Striker,Other
229.txt,sport,Mark Viduka,Striker,Other
229.txt,sport,Sven-Goran Eriksson,Football manager,Other
017.txt,sport,Kostas Kenteris,Greek sprinter,Other
017.txt,sport,Katerina Thanou,Greek sprinter,Other
017.txt,sport,Gregory Ioannidis,Lawyer,Other
017.txt,sport,Nick Davies,Spokesman for the IAAF,Media Personality
188.txt,sport,Sol Campbell,Arsenal defender,Other
188.txt,sport,Sir Alex Ferguson,Manchester United boss,Other
177.txt,sport,Phil Thompson,Liverpool legend,Other
177.txt,sport,Steve Gerrard,ex-Reds assistant boss,Other
163.txt,sport,Arsene Wenger,Arsenal manager,Other
163.txt,sport,Patrick Vieira,Arsenal player,Other
163.txt,sport,Freddie Ljungberg,Arsenal player,Other
163.txt,sport,Ashley Cole,Arsenal player,Other
163.txt,sport,Arturo Lupoli,Arsenal player,Other
163.txt,sport,Quincy Owusu-Abeyie,Arsenal player,Other
163.txt,sport,Mathieu Flamini,Arsenal player,Other
163.txt,sport,Cesc Fabregas,Arsenal player,Other
163.txt,sport,Pascal Cygan,Arsenal player,Other
163.txt,sport,Jeremie Aliadiere,Arsenal player,Other
163.txt,sport,Kolo Toure,Arsenal player,Other
163.txt,sport,Derek Geary,Sheffield United player,Other
163.txt,sport,Michael Tonge,Sheffield United player,Other
163.txt,sport,Andy Gray,Sheffield United player,Other
163.txt,sport,Phil Jagielka,Sheffield United player,Other
163.txt,sport,Paddy Kenny,Sheffield United player,Other
163.txt,sport,Neil Warnock,Sheffield United manager,Other
